country,year,index,name,renovation_generation,building_categories_index,building_category,construction_period_start,construction_period_end,number_of_dwellings_per_building,number_of_buildings,dwelling_weight,areawindows,Htr_w,effective_window_u_w_m2k,stock_window_area_m2,stock_window_htr_w_per_k,model_reference_satisfied_1_10
HUN,2025,3916,SFHdh_1990_2005_Debrecen_ren30,UNKNOWN,2,SFH,1990,2005,1,0.0608019977808,0.0608019977808,26.3061199188,39.2239570618,1.4910582304,1.59946465492,2.38489484787,False
HUN,2025,4845,SFHdh_1990_2005_Debrecen_ren292,UNKNOWN,2,SFH,1990,2005,1,0.0760810002685,0.0760810002685,26.3061199188,49.7880935669,1.89264297485,2.00139594078,3.78792786598,False
HUN,2025,4846,SFHdh_1990_2005_Debrecen_ren292,UNKNOWN,2,SFH,1990,2005,1,0.0304639991373,0.0304639991373,26.3061199188,49.7880935669,1.89264297485,0.801389634609,1.51674449444,False
HUN,2025,4847,SFHdh_1990_2005_Debrecen_ren292,UNKNOWN,2,SFH,1990,2005,1,0.00599199999124,0.00599199999124,26.3061199188,49.7763900757,1.89219808578,0.157626271248,0.298260122538,False
HUN,2025,4848,SFHdh_1990_2005_Debrecen_ren292,UNKNOWN,2,SFH,1990,2005,1,0.00694900006056,0.00694900006056,26.3061199188,45.612739563,1.73392117023,0.182801231742,0.31696292758,False
HUN,2025,31,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,101231.148438,101231.148438,26.3061199188,87.1479797363,3.31284046173,2662998.75,8822090,False
HUN,2025,724,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,96.2651290894,96.2651290894,26.3061199188,87.1479797363,3.31284046173,2532.36206055,8389.31152344,False
HUN,2025,725,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,26.8580322266,26.8580322266,26.3061199188,38.1847648621,1.45155441761,706.530639648,1025.56762695,False
HUN,2025,726,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,16.400800705,16.400800705,26.3061199188,47.5216903687,1.80648803711,431.441436768,779.393798828,False
HUN,2025,727,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,4.86547994614,4.86547994614,26.3061199188,38.8898620605,1.47835791111,127.991897583,189.217849731,False
HUN,2025,2223,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,292.947570801,292.947570801,26.3061199188,87.1479797363,3.31284046173,7706.31396484,25529.7890625,False
HUN,2025,2224,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,77.3792572021,77.3792572021,26.3061199188,38.1847648621,1.45155441761,2035.54797363,2954.70874023,False
HUN,2025,2225,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,50.2497024536,50.2497024536,26.3061199188,47.5216903687,1.80648803711,1321.87475586,2387.95068359,False
HUN,2025,2226,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,11.312502861,11.312502861,26.3061199188,38.8898620605,1.47835791111,297.588043213,439.941680908,False
HUN,2025,3917,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,634.601623535,634.601623535,26.3061199188,87.1479797363,3.31284046173,16693.90625,55304.25,False
HUN,2025,3918,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,358.904541016,358.904541016,26.3061199188,38.1847648621,1.45155441761,9441.38574219,13704.6855469,False
HUN,2025,3919,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,59.92628479,59.92628479,26.3061199188,47.5216903687,1.80648803711,1576.42797852,2847.79833984,False
HUN,2025,3920,SFHdh_2006_2008_Debrecen_ren31,UNKNOWN,2,SFH,2006,2008,1,81.5484237671,81.5484237671,26.3061199188,38.8898620605,1.47835791111,2145.22265625,3171.40698242,False
HUN,2025,32,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,17438.3398438,17438.3398438,27.4498634338,33.9297103882,1.2360612154,478680.0625,591677.8125,False
HUN,2025,294,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,5932.73291016,5932.73291016,27.4498634338,39.3206558228,1.43245363235,162852.703125,233278.953125,False
HUN,2025,728,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,7.22929668427,7.22929668427,27.4498634338,33.9297103882,1.2360612154,198.443206787,245.287948608,False
HUN,2025,729,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,1.19328820705,1.19328820705,27.4498634338,33.9297103882,1.2360612154,32.7555999756,40.4879226685,False
HUN,2025,730,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,1.23676788807,1.23676788807,27.4498634338,33.9020729065,1.23505437374,33.9491081238,41.9289932251,False
HUN,2025,731,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,0,0,27.4498634338,33.6220779419,1.22485411167,0,0,False
HUN,2025,2227,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,38.7334442139,38.7334442139,27.4498634338,33.9297103882,1.2360612154,1063.2277832,1314.21459961,False
HUN,2025,2228,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,5.90928602219,5.90928602219,27.4498634338,33.9297103882,1.2360612154,162.209091187,200.500366211,False
HUN,2025,2229,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,6.57857131958,6.57857131958,27.4498634338,33.9167327881,1.23558843136,180.580886841,223.123641968,False
HUN,2025,2230,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,0,0,27.4498634338,33.6220779419,1.22485411167,0,0,False
HUN,2025,3119,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,6.74416685104,6.74416685104,27.4498634338,39.3206558228,1.43245363235,185.126464844,265.185058594,False
HUN,2025,3120,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,1.36119902134,1.36119902134,27.4498634338,39.3206558228,1.43245363235,37.3647270203,53.5232391357,False
HUN,2025,3121,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,1.55248200893,1.55248200893,27.4498634338,39.1954498291,1.42789232731,42.6154174805,60.8502311707,False
HUN,2025,3122,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,0,0,27.4498634338,36.1544113159,1.31710720062,0,0,False
HUN,2025,3921,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,72.350189209,72.350189209,27.4498634338,33.9297103882,1.2360612154,1986.00280762,2454.82104492,False
HUN,2025,3922,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,30.1817417145,30.1817417145,27.4498634338,33.9297103882,1.2360612154,828.484680176,1024.05773926,False
HUN,2025,3923,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,7.00462770462,7.00462770462,27.4498634338,33.9167327881,1.23558843136,192.276077271,237.574081421,False
HUN,2025,3924,SFHdh_2008_2012_Debrecen32,UNKNOWN,2,SFH,2008,2012,1,0,0,27.4498634338,33.6220779419,1.22485411167,0,0,False
HUN,2025,4849,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,50.6687164307,50.6687164307,27.4498634338,39.3206558228,1.43245363235,1390.84936523,1992.32714844,False
HUN,2025,4850,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,21.29737854,21.29737854,27.4498634338,39.3206558228,1.43245363235,584.610107422,837.426879883,False
HUN,2025,4851,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,5.40305185318,5.40305185318,27.4498634338,39.1954498291,1.42789232731,148.313034058,211.775054932,False
HUN,2025,4852,SFHdh_2008_2012_Debrecen294,UNKNOWN,2,SFH,2008,2012,1,0,0,27.4498634338,36.1544113159,1.31710720062,0,0,False
HUN,2025,594,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,32550.2714844,32550.2714844,27.4498634338,33.9297103882,1.2360612154,893500.5,1104421.25,False
HUN,2025,598,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,11115.7558594,11115.7558594,27.4498634338,39.3206558228,1.43245363235,305125.96875,437078.8125,False
HUN,2025,5637,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,32.9912490845,32.9912490845,27.4498634338,33.9297103882,1.2360612154,905.605285645,1119.38354492,False
HUN,2025,5638,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,13.7611312866,13.7611312866,27.4498634338,33.9297103882,1.2360612154,377.74118042,466.911193848,False
HUN,2025,5639,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,3.19412589073,3.19412589073,27.4498634338,33.9167327881,1.23558843136,87.6783218384,108.334312439,False
HUN,2025,5640,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,0,0,27.4498634338,33.6220779419,1.22485411167,0,0,False
HUN,2025,5649,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,18.8139610291,18.8139610291,27.4498634338,39.3206558228,1.43245363235,516.440673828,739.777282715,False
HUN,2025,5650,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,7.99786472321,7.99786472321,27.4498634338,39.3206558228,1.43245363235,219.540298462,314.481292725,False
HUN,2025,5651,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,2.20160293579,2.20160293579,27.4498634338,39.1954498291,1.42789232731,60.4337005615,86.2928161621,False
HUN,2025,5652,SFHdh_2009_2013,UNKNOWN,2,SFH,2013,2019,1,0,0,27.4498634338,36.1544113159,1.31710720062,0,0,False
HUN,2025,3791,New_SFHdh,UNKNOWN,2,SFH,2025,2025,1,0,0,34.9101371765,72.7156143188,2.08293700218,0,0,False
HUN,2025,5685,New_SFHdh,UNKNOWN,2,SFH,2025,2025,1,0,0,34.9101371765,72.7156143188,2.08293700218,0,0,False
HUN,2025,5686,New_SFHdh,UNKNOWN,2,SFH,2025,2025,1,415.8487854,415.8487854,34.9101371765,41.036403656,1.17548680305,14517.3378906,17064.9394531,False
HUN,2025,5687,New_SFHdh,UNKNOWN,2,SFH,2025,2025,1,209.776092529,209.776092529,34.9101371765,41.5989494324,1.19160079956,7323.31201172,8726.46484375,False
HUN,2025,5688,New_SFHdh,UNKNOWN,2,SFH,2025,2025,1,0,0,34.9101371765,44.3707084656,1.27099788189,0,0,False
HUN,2025,162,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,21764.4082031,369994.9375,136.527954102,641.874023438,4.70141077042,2971450,13970008,False
HUN,2025,163,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,1462.03735352,24854.6347656,136.527954102,534.410766602,3.91429567337,199608.96875,781328.5,False
HUN,2025,164,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,7217.93115234,122704.828125,136.527954102,641.874023438,4.70141077042,985449.375,4633002.5,False
HUN,2025,165,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,218.958206177,3722.28955078,136.527954102,534.410766602,3.91429567337,29893.9160156,117013.625,False
HUN,2025,166,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,5225.02148438,88825.3671875,136.527954102,370.128173828,2.71100640297,713361.5,1933927.625,False
HUN,2025,167,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,131.504348755,2235.57397461,136.527954102,311.180908203,2.2792468071,17954.0195312,40921.6445312,False
HUN,2025,373,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,261.084228516,4438.43164062,136.527954102,409.356414795,2.99833416939,35645.296875,106876.5,False
HUN,2025,374,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,7.56300210953,128.571029663,136.527954102,350.62902832,2.5681848526,1032.56115723,2651.80810547,False
HUN,2025,1136,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,271.711486816,4619.09521484,136.527954102,641.874023438,4.70141077042,37096.2148438,174404.546875,False
HUN,2025,1137,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,98.9692230225,1682.47680664,136.527954102,386.272827148,2.82925820351,13512.0654297,38229.1210938,False
HUN,2025,1138,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,60.7874603271,1033.38684082,136.527954102,422.971252441,3.09805607796,8299.1875,25711.3476562,False
HUN,2025,1139,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,9.71294307709,165.120025635,136.527954102,334.764190674,2.45198273659,1326.08825684,3251.54541016,False
HUN,2025,1140,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,17.4867134094,297.274139404,136.527954102,534.410766602,3.91429567337,2387.42529297,9345.08789062,False
HUN,2025,1141,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,5.48861408234,93.3064422607,136.527954102,380.071929932,2.78383970261,749.349243164,2086.06811523,False
HUN,2025,1142,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,5.58761167526,94.9893951416,136.527954102,420.869812012,3.08266401291,762.86517334,2351.65698242,False
HUN,2025,1143,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,0.322149425745,5.47654008865,136.527954102,307.186096191,2.24998688698,43.9824028015,98.9598236084,False
HUN,2025,1144,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,89.8263015747,1527.04711914,136.527954102,641.874023438,4.70141077042,12263.8007812,57657.1679688,False
HUN,2025,1145,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,32.6708526611,555.40447998,136.527954102,386.272827148,2.82925820351,4460.48486328,12619.8623047,False
HUN,2025,1146,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,20.0728721619,341.238830566,136.527954102,422.971252441,3.09805607796,2740.50805664,8490.24804688,False
HUN,2025,1147,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,3.18008375168,54.0614242554,136.527954102,334.764190674,2.45198273659,434.170318604,1064.578125,False
HUN,2025,1148,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,2.5207669735,42.8530387878,136.527954102,534.410766602,3.91429567337,344.155151367,1347.125,False
HUN,2025,1149,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,0.781083762646,13.278424263,136.527954102,380.071929932,2.78383970261,106.639770508,296.868011475,False
HUN,2025,1150,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,0.801040887833,13.6176948547,136.527954102,420.869812012,3.08266401291,109.364471436,337.13394165,False
HUN,2025,1151,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,0.0420522876084,0.714888870716,136.527954102,307.186096191,2.24998688698,5.74131298065,12.9178781509,False
HUN,2025,1152,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,151.572387695,2576.73046875,136.527954102,370.128173828,2.71100640297,20693.8671875,56101.2109375,False
HUN,2025,1153,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,32.3734321594,550.348327637,136.527954102,370.128173828,2.71100640297,4419.87841797,11982.3193359,False
HUN,2025,1154,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,25.6924495697,436.771636963,136.527954102,368.212158203,2.69697260857,3507.73754883,9460.27246094,False
HUN,2025,1155,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,1.93669879436,32.9238777161,136.527954102,341.495697021,2.50128769875,264.413513184,661.374328613,False
HUN,2025,1156,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,3.63266468048,61.7552986145,136.527954102,311.180908203,2.2792468071,495.960266113,1130.41589355,False
HUN,2025,1157,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,0.967156291008,16.4416561127,136.527954102,311.180908203,2.2792468071,132.043869019,300.960571289,False
HUN,2025,1158,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,0.997882187366,16.9639968872,136.527954102,311.084106445,2.27853775024,136.238815308,310.425292969,False
HUN,2025,1159,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,0.0486574545503,0.827176749706,136.527954102,299.492675781,2.19363617897,6.64310264587,14.5725517273,False
HUN,2025,1736,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,7.69195318222,130.763198853,136.527954102,409.356414795,2.99833416939,1050.16662598,3148.75048828,False
HUN,2025,1737,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,1.64410841465,27.949842453,136.527954102,409.356414795,2.99833416939,224.466751099,673.026306152,False
HUN,2025,1738,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,1.34304761887,22.8318099976,136.527954102,406.562408447,2.97786927223,183.363540649,546.032653809,False
HUN,2025,1739,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,0.11936570704,2.02921700478,136.527954102,334.764190674,2.45198273659,16.296754837,39.9593658447,False
HUN,2025,1740,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.532710492611,9.05607795715,136.527954102,350.62902832,2.5681848526,72.7298736572,186.7837677,False
HUN,2025,1741,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.127691239119,2.17075109482,136.527954102,350.62902832,2.5681848526,17.433423996,44.7722549438,False
HUN,2025,1742,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.156434804201,2.65939164162,136.527954102,350.128723145,2.56452035904,21.3577232361,54.7723197937,False
HUN,2025,1743,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.0114513467997,0.194672897458,136.527954102,315.661682129,2.3120663166,1.56342899799,3.61475133896,False
HUN,2025,2667,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,511.207061768,8690.52050781,136.527954102,641.874023438,4.70141077042,69794.0546875,328130.53125,False
HUN,2025,2668,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,187.536361694,3188.11816406,136.527954102,386.272827148,2.82925820351,25603.9550781,72440.203125,False
HUN,2025,2669,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,117.456886292,1996.76708984,136.527954102,422.971252441,3.09805607796,16036.1484375,49680.8867188,False
HUN,2025,2670,MFH_1800_1944_Debrecen_ren162,UNKNOWN,5,AB_SMALL,1880,1944,17,17.6430263519,299.93145752,136.527954102,334.764190674,2.45198273659,2408.76635742,5906.25341797,False
HUN,2025,2671,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,34.6793136597,589.548339844,136.527954102,534.410766602,3.91429567337,4734.69580078,18532.9980469,False
HUN,2025,2672,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,11.11074543,188.882675171,136.527954102,380.071929932,2.78383970261,1516.92736816,4222.88232422,False
HUN,2025,2673,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,11.3123311996,192.309631348,136.527954102,420.869812012,3.08266401291,1544.44946289,4761.01855469,False
HUN,2025,2674,MFH_1800_1944_Debrecen_ren163,UNKNOWN,5,AB_SMALL,1880,1944,17,0.77929520607,13.2480182648,136.527954102,307.186096191,2.24998688698,106.395576477,239.388656616,False
HUN,2025,2675,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,171.196456909,2910.33984375,136.527954102,641.874023438,4.70141077042,23373.1015625,109886.5625,False
HUN,2025,2676,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,62.5838813782,1063.92602539,136.527954102,386.272827148,2.82925820351,8544.44921875,24174.453125,False
HUN,2025,2677,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,39.2163734436,666.678344727,136.527954102,422.971252441,3.09805607796,5354.13134766,16587.3984375,False
HUN,2025,2678,MFH_1800_1944_Debrecen_ren164,UNKNOWN,5,AB_SMALL,1880,1944,17,5.83570480347,99.2069854736,136.527954102,334.764190674,2.45198273659,796.736816406,1953.58496094,False
HUN,2025,2679,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,6.44202327728,109.514396667,136.527954102,534.410766602,3.91429567337,879.516235352,3442.68652344,False
HUN,2025,2680,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,2.07859015465,35.3360328674,136.527954102,380.071929932,2.78383970261,283.785675049,790.013793945,False
HUN,2025,2681,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,2.11006903648,35.8711738586,136.527954102,420.869812012,3.08266401291,288.083404541,888.064331055,False
HUN,2025,2682,MFH_1800_1944_Debrecen_ren165,UNKNOWN,5,AB_SMALL,1880,1944,17,0.14124391973,2.40114665031,136.527954102,307.186096191,2.24998688698,19.2837429047,43.388168335,False
HUN,2025,2683,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,313.90713501,5336.42138672,136.527954102,370.128173828,2.71100640297,42857.0976562,116185.875,False
HUN,2025,2684,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,66.1975326538,1125.35803223,136.527954102,370.128173828,2.71100640297,9037.81347656,24501.5722656,False
HUN,2025,2685,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,54.0134391785,918.22845459,136.527954102,368.360900879,2.69806218147,7374.34423828,19896.4394531,False
HUN,2025,2686,MFH_1800_1944_Debrecen_ren166,UNKNOWN,5,AB_SMALL,1880,1944,17,3.69806241989,62.867061615,136.527954102,341.495697021,2.50128769875,504.888885498,1262.87243652,False
HUN,2025,2687,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,8.29118061066,140.950073242,136.527954102,311.180908203,2.2792468071,1131.97790527,2580.05712891,False
HUN,2025,2688,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,2.09763336182,35.6597671509,136.527954102,311.180908203,2.2792468071,286.3855896,652.743469238,False
HUN,2025,2689,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,2.27535605431,38.6810531616,136.527954102,311.180908203,2.2792468071,310.649719238,708.047363281,False
HUN,2025,2690,MFH_1800_1944_Debrecen_ren167,UNKNOWN,5,AB_SMALL,1880,1944,17,0.0621743053198,1.05696320534,136.527954102,299.492675781,2.19363617897,8.48853111267,18.6207485199,False
HUN,2025,3331,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,15.5123615265,263.710144043,136.527954102,409.356414795,2.99833416939,2117.87109375,6350.08447266,False
HUN,2025,3332,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,3.28750133514,55.8875236511,136.527954102,409.356414795,2.99833416939,448.835845947,1345.75976562,False
HUN,2025,3333,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,2.78092432022,47.2757148743,136.527954102,406.793670654,2.97956323624,379.673919678,1131.26245117,False
HUN,2025,3334,MFH_1800_1944_Debrecen_ren373,UNKNOWN,5,AB_SMALL,1880,1944,17,0.256875097752,4.36687660217,136.527954102,334.764190674,2.45198273659,35.0706329346,85.9925842285,False
HUN,2025,3335,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.0406528040767,0.691097676754,136.527954102,350.62902832,2.5681848526,5.55024433136,14.2540531158,False
HUN,2025,3336,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.00936819426715,0.159259304404,136.527954102,350.62902832,2.5681848526,1.27902042866,3.284760952,False
HUN,2025,3337,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.0118719246238,0.201822713017,136.527954102,350.62902832,2.5681848526,1.62084960938,4.16264152527,False
HUN,2025,3338,MFH_1800_1944_Debrecen_ren374,UNKNOWN,5,AB_SMALL,1880,1944,17,0.000524912029505,0.00892350450158,136.527954102,315.661682129,2.3120663166,0.0716651678085,0.165694609284,False
